Date,Grand Total,Territory,Zone,Item Name,Quantity,Amount
06/10/2025,1161529.478,T - KHUSHAB CITY,A - Kushab,Cola-2250 ml,276.5,243320
06/10/2025,2712179.786,T - University Road (Pwr),A - Peshawar-Ii,Cola-300 ml,1240,892800
06/10/2025,2712179.786,T - University Road (Pwr),A - Peshawar-Ii,Lemon up-300 ml,496,357120
06/10/2025,2712179.786,T - University Road (Pwr),A - Peshawar-Ii,Lemon up-1000 ml,825,643500
06/10/2025,2712179.786,T - University Road (Pwr),A - Peshawar-Ii,Twister-1000 ml,763,595140
06/10/2025,2712179.786,T - University Road (Pwr),A - Peshawar-Ii,Twister-1000 ml,1547,1206660
06/10/2025,837543.564,T - Bhalwal,A - Bhalwal,Cola-1000 ml,825,643500
06/10/2025,837543.564,T - Bhalwal,A - Bhalwal,Lemon up-1000 ml,660,514800
06/10/2025,374668.531,T - Bhalwal,A - Bhalwal,Cola-300 ml,496,357120
06/10/2025,374668.531,T - Bhalwal,A - Bhalwal,Cola-500 ml,124,119040
06/10/2025,374668.531,T - Bhalwal,A - Bhalwal,Cola-500 ml,20,19200
06/10/2025,2133943.607,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Cola-300 ml,248,178560
06/10/2025,2133943.607,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Cola-1500 ml,104,112320
06/10/2025,2133943.607,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Twister-300 ml,10,7200
06/10/2025,2133943.607,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Twister-1500 ml,832,898560
06/10/2025,2133943.607,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Twister-2250 ml,1792,1576960
06/10/2025,2133943.607,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Twister-300 ml,238,171360
06/10/2025,1023774.052,T - MACCOWANA,A - Maccowana,Cola-1000 ml,990,772200
06/10/2025,1023774.052,T - MACCOWANA,A - Maccowana,Cola-1500 ml,312,336960
06/10/2025,1023774.052,T - MACCOWANA,A - Maccowana,Cola-2250 ml,224,197120
06/10/2025,1023774.052,T - MACCOWANA,A - Maccowana,Lemon up-1000 ml,165,128700
06/10/2025,2038598.716,T - Nowshera,A - Kushab,Twister-1000 ml,1093,852540
06/10/2025,2038598.716,T - Nowshera,A - Kushab,Twister-2250 ml,1232,1084160
06/10/2025,2038598.716,T - Nowshera,A - Kushab,Twister-1000 ml,1052,820560
06/10/2025,937970.264,T - Rawat,A - Rawat,Cola-2250 ml,224,197120
06/10/2025,937970.264,T - Rawat,A - Rawat,Lemon up-1000 ml,330,257400
06/10/2025,937970.264,T - Rawat,A - Rawat,Twister-2250 ml,896,788480
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Cola-1000 ml,165,128700
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Cola-1500 ml,56,60480
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Lemon up-1500 ml,312,336960
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Malta-2250 ml,112,98560
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Twister-1000 ml,165,128700
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Twister-1500 ml,208,224640
06/10/2025,700558.544,T - Dhudial,A - Chakwal,Cola-1500 ml,44,47520
06/10/2025,1211926.716,T - Kalam,A - Sawat,Twister-1000 ml,433,337740
06/10/2025,1211926.716,T - Kalam,A - Sawat,Twister-1000 ml,1712,1335360
06/10/2025,1253791.925,T - MINGORA CITY,A - Sawat,Cola-1000 ml,330,257400
06/10/2025,1253791.925,T - MINGORA CITY,A - Sawat,Twister-1000 ml,825,643500
06/10/2025,1253791.925,T - MINGORA CITY,A - Sawat,Twister-2250 ml,896,788480
06/10/2025,1864502.64,T - Takht Bhai,A - Takht Bhai,Twister-1000 ml,1753,1367340
06/10/2025,1864502.64,T - Takht Bhai,A - Takht Bhai,Twister-1000 ml,1547,1206660
06/10/2025,968034.032,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Cola-1000 ml,330,257400
06/10/2025,968034.032,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Cola-1500 ml,208,224640
06/10/2025,968034.032,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Cola-2250 ml,336,295680
06/10/2025,968034.032,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Lemon up-1000 ml,330,257400
06/10/2025,968034.032,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Lemon up-1500 ml,208,224640
06/10/2025,968034.032,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Lemon up-2250 ml,112,98560
06/10/2025,802698.148,T - More Khunda,A - Sharqpur,Cola-1000 ml,330,257400
06/10/2025,802698.148,T - More Khunda,A - Sharqpur,Cola-2250 ml,448,394240
06/10/2025,802698.148,T - More Khunda,A - Sharqpur,Lemon up-1000 ml,165,128700
06/10/2025,802698.148,T - More Khunda,A - Sharqpur,Lemon up-1500 ml,104,112320
06/10/2025,802698.148,T - More Khunda,A - Sharqpur,Lemon up-2250 ml,112,98560
06/10/2025,802698.148,T - More Khunda,A - Sharqpur,Twister-1500 ml,104,112320
06/10/2025,1450530.424,T - TARU JABA-PABBI,A - Pabbi,Cola-1500 ml,312,336960
06/10/2025,1450530.424,T - TARU JABA-PABBI,A - Pabbi,Cola-2250 ml,336,295680
06/10/2025,1450530.424,T - TARU JABA-PABBI,A - Pabbi,Twister-1000 ml,990,772200
06/10/2025,1450530.424,T - TARU JABA-PABBI,A - Pabbi,Twister-1500 ml,416,449280
06/10/2025,1450530.424,T - TARU JABA-PABBI,A - Pabbi,Twister-2250 ml,224,197120
06/10/2025,1192367,T - Thakot Alai,A - Besham,Twister-2250 ml,1777,1563760
06/10/2025,1123705.66,T - Swabi,A - Swabi,Twister-1000 ml,103,80340
06/10/2025,1123705.66,T - Swabi,A - Swabi,Twister-2250 ml,980,862400
06/10/2025,1123705.66,T - Swabi,A - Swabi,Twister-1000 ml,722,563160
06/10/2025,654720.528,T - Ambar-Sawabi,A - Swabi,Twister-1000 ml,660,514800
06/10/2025,654720.528,T - Ambar-Sawabi,A - Swabi,Twister-2250 ml,420,369600
06/10/2025,826672,T - MACCOWANA,A - Maccowana,Cola-2250 ml,147.5,129800
06/10/2025,826672,T - MACCOWANA,A - Maccowana,Cola-2250 ml,1084.5,954360
06/10/2025,744483.168,T - Farooqabad,A - Farooqabad,Cola-1000 ml,495,386100
06/10/2025,744483.168,T - Farooqabad,A - Farooqabad,Twister-1000 ml,825,643500
06/10/2025,279181.188,T - Farooqabad,A - Farooqabad,Twister-1000 ml,433,337740
06/10/2025,279181.188,T - Farooqabad,A - Farooqabad,Twister-1000 ml,62,48360
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Cola-1500 ml,104,112320
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Cola-2250 ml,336,295680
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Lemon up-1000 ml,91.339,71244.42
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Lemon up-1500 ml,104,112320
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Lemon up-2250 ml,224,197120
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Twister-1500 ml,208,224640
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Twister-2250 ml,448,394240
06/10/2025,1064118.636,T - Lawa,A - Tala Gang,Lemon up-1000 ml,73.661,57455.58
06/10/2025,992189.659,T - Ferozwatawan,A - Manawala,Cola-1000 ml,825,643500
06/10/2025,992189.659,T - Ferozwatawan,A - Manawala,Cola-2250 ml,784,689920
06/10/2025,1339050.384,T - Bunair,A - Takht Bhai,Twister-1500 ml,936,1010880
06/10/2025,1339050.384,T - Bunair,A - Takht Bhai,Twister-2250 ml,1008,887040
06/10/2025,1492759.184,T - DARGAI,A - Mardan,Cola-1000 ml,165,128700
06/10/2025,1492759.184,T - DARGAI,A - Mardan,Twister-1000 ml,1155,900900
06/10/2025,1492759.184,T - DARGAI,A - Mardan,Twister-1500 ml,312,336960
06/10/2025,1492759.184,T - DARGAI,A - Mardan,Twister-2250 ml,302.5,266200
06/10/2025,1492759.184,T - DARGAI,A - Mardan,Twister-2250 ml,481.5,423720
06/10/2025,1436496.098,T - Jahangira,A - Jahangira,Cola-300 ml,248,178560
06/10/2025,1436496.098,T - Jahangira,A - Jahangira,Lemon up-300 ml,248,178560
06/10/2025,1436496.098,T - Jahangira,A - Jahangira,Lemon up-1000 ml,330,257400
06/10/2025,1436496.098,T - Jahangira,A - Jahangira,Lemon up-2250 ml,112,98560
06/10/2025,1436496.098,T - Jahangira,A - Jahangira,Twister-300 ml,248,178560
06/10/2025,1436496.098,T - Jahangira,A - Jahangira,Twister-2250 ml,1150,1012000
06/10/2025,966513.409,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,330,257400
06/10/2025,966513.409,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1500 ml,208,224640
06/10/2025,966513.409,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-2250 ml,336,295680
06/10/2025,966513.409,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Lemon up-1000 ml,330,257400
06/10/2025,966513.409,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Lemon up-1500 ml,312,336960
06/10/2025,1250932.453,T - Butkhela,A - Timar Garha,Cola-1000 ml,660,514800
06/10/2025,1250932.453,T - Butkhela,A - Timar Garha,Cola-2250 ml,112,98560
06/10/2025,1250932.453,T - Butkhela,A - Timar Garha,Lemon up-1000 ml,330,257400
06/10/2025,1250932.453,T - Butkhela,A - Timar Garha,Twister-1000 ml,825,643500
06/10/2025,1250932.453,T - Butkhela,A - Timar Garha,Twister-2250 ml,224,197120
05/10/2025,186450.264,T - Ambar-Sawabi,A - Swabi,Twister-1000 ml,330,257400
02/10/2025,2237403.168,T - WARSAK ROAD (PSW),A - Peshawar Cantt,Cola-1000 ml,1320,1029600
02/10/2025,2237403.168,T - WARSAK ROAD (PSW),A - Peshawar Cantt,Twister-1000 ml,330,257400
02/10/2025,2237403.168,T - WARSAK ROAD (PSW),A - Peshawar Cantt,Twister-1000 ml,330,257400
02/10/2025,2237403.168,T - WARSAK ROAD (PSW),A - Peshawar Cantt,Twister-1000 ml,1970,1536600
02/10/2025,2237403.168,T - WARSAK ROAD (PSW),A - Peshawar Cantt,Twister-1000 ml,10,7800
05/10/2025,2029103.999,T - KHAWAJA GANJ BAZAR,A - Mardan,Cola-2250 ml,3024,2661120
04/10/2025,372241.584,T - Farooqabad,A - Farooqabad,Cola-1000 ml,165,128700
04/10/2025,372241.584,T - Farooqabad,A - Farooqabad,Twister-1000 ml,495,386100
05/10/2025,2387707.167,T - Bhagtanwala,A - Bhagtanwala,Cola-1000 ml,1980,1544400
05/10/2025,2387707.167,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,224,197120
05/10/2025,2387707.167,T - Bhagtanwala,A - Bhagtanwala,Lemon up-1000 ml,1411.339,1100844.42
05/10/2025,2387707.167,T - Bhagtanwala,A - Bhagtanwala,Lemon up-1000 ml,568.661,443555.58
04/10/2025,372241.584,T - Farooqabad,A - Farooqabad,Cola-1000 ml,495,386100
04/10/2025,372241.584,T - Farooqabad,A - Farooqabad,Lemon up-1000 ml,165,128700
06/10/2025,1007842,T - SHEIKH MALTOON TOWN,A - Mardan-II,Cola-2250 ml,46,40480
06/10/2025,1007842,T - SHEIKH MALTOON TOWN,A - Mardan-II,Twister-2250 ml,1456,1281280
06/10/2025,358775.508,T - SHEIKH MALTOON TOWN,A - Mardan-II,Twister-1000 ml,635,495300
06/10/2025,1020732.804,T - Chaudry Colony (Jhang),A - Jhang-Ii,Cola-1000 ml,660,514800
06/10/2025,1020732.804,T - Chaudry Colony (Jhang),A - Jhang-Ii,Cola-1500 ml,520,561600
06/10/2025,1020732.804,T - Chaudry Colony (Jhang),A - Jhang-Ii,Lemon up-1000 ml,91.339,71244.42
06/10/2025,1020732.804,T - Chaudry Colony (Jhang),A - Jhang-Ii,Lemon up-1000 ml,403.661,314855.58
06/10/2025,194590,T - SHEIKH MALTOON TOWN,A - Mardan-II,Cola-2250 ml,290,255200
06/10/2025,1584827.244,T - SHEIKH MALTOON TOWN,A - Mardan-II,Cola-1000 ml,660,514800
06/10/2025,1584827.244,T - SHEIKH MALTOON TOWN,A - Mardan-II,Lemon up-1000 ml,165,128700
06/10/2025,1584827.244,T - SHEIKH MALTOON TOWN,A - Mardan-II,Twister-1000 ml,330,257400
06/10/2025,1584827.244,T - SHEIKH MALTOON TOWN,A - Mardan-II,Twister-1000 ml,1650,1287000
05/10/2025,1079514.072,T - Bus Stand (Jhang),A - Tala Gang,Cola-1000 ml,1650,1287000
05/10/2025,1079514.072,T - Bus Stand (Jhang),A - Tala Gang,Cola-1500 ml,56,60480
05/10/2025,1079514.072,T - Bus Stand (Jhang),A - Tala Gang,Cola-1500 ml,152,164160
05/10/2025,1352736.001,T - MARDAN CANTT-2,A - Mardan,Twister-2250 ml,1468.5,1292280
05/10/2025,1352736.001,T - MARDAN CANTT-2,A - Mardan,Twister-2250 ml,547.5,481800
05/10/2025,186450.264,T - MARDAN CANTT-2,A - Mardan,Twister-1000 ml,330,257400
05/10/2025,601216.001,T - MARDAN CANTT-2,A - Mardan,Twister-2250 ml,896,788480
02/10/2025,1118701.584,T - Kot Radha Kishan,A - Raja Jang,Cola-1000 ml,1980,1544400
05/10/2025,937970.264,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Cola-1000 ml,330,257400
05/10/2025,937970.264,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Cola-2250 ml,1120,985600
05/10/2025,2423853.432,T - KHAWAJA GANJ BAZAR,A - Mardan,Twister-1000 ml,1300,1014000
05/10/2025,2423853.432,T - KHAWAJA GANJ BAZAR,A - Mardan,Twister-1000 ml,203,158340
05/10/2025,2423853.432,T - KHAWAJA GANJ BAZAR,A - Mardan,Twister-1000 ml,2787,2173860
05/10/2025,937970.264,T - Manawala,A - Manawala,Cola-1000 ml,330,257400
05/10/2025,937970.264,T - Manawala,A - Manawala,Cola-2250 ml,1120,985600
05/10/2025,2056671.848,T - Shabqadar,A - Shabqadar,Twister-1000 ml,2310,1801800
05/10/2025,2056671.848,T - Shabqadar,A - Shabqadar,Twister-2250 ml,1120,985600
05/10/2025,1087598.536,T - MACCOWANA,A - Maccowana,Cola-300 ml,248,178560
05/10/2025,1087598.536,T - MACCOWANA,A - Maccowana,Cola-1000 ml,660,514800
05/10/2025,1087598.536,T - MACCOWANA,A - Maccowana,Cola-2250 ml,336,295680
05/10/2025,1087598.536,T - MACCOWANA,A - Maccowana,Lemon up-1000 ml,256.339,199944.42
05/10/2025,1087598.536,T - MACCOWANA,A - Maccowana,Lemon up-2250 ml,112,98560
05/10/2025,1087598.536,T - MACCOWANA,A - Maccowana,Lemon up-1000 ml,238.661,186155.58
05/10/2025,1398376.98,T - MARDAN CANTT-2,A - Mardan,Twister-1000 ml,2475,1930500
05/10/2025,75152,T - MARDAN CANTT-2,A - Mardan,Cola-2250 ml,112,98560
05/10/2025,601216.001,T - MARDAN CANTT-2,A - Mardan,Twister-2250 ml,896,788480
05/10/2025,676368,T - Shah Kot,A - Khurrianwala,Cola-2250 ml,1008,887040
05/10/2025,75152,T - Shah Kot,A - Khurrianwala,Cola-2250 ml,112,98560
06/10/2025,1009223.511,T - Samundri,A - Samundri,Cola-300 ml,248,178560
06/10/2025,1009223.511,T - Samundri,A - Samundri,Cola-1000 ml,495,386100
06/10/2025,1009223.511,T - Samundri,A - Samundri,Cola-1500 ml,312,336960
06/10/2025,1009223.511,T - Samundri,A - Samundri,Lemon up-1500 ml,104,112320
06/10/2025,1009223.511,T - Samundri,A - Samundri,Lemon up-2250 ml,112,98560
06/10/2025,1009223.511,T - Samundri,A - Samundri,Cola-2250 ml,251.5,221320
06/10/2025,1009223.511,T - Samundri,A - Samundri,Cola-2250 ml,84.5,74360
06/10/2025,894584.432,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Cola-1000 ml,1155,900900
06/10/2025,894584.432,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Lemon up-1000 ml,165,128700
06/10/2025,894584.432,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Lemon up-2250 ml,31.5,27720
06/10/2025,894584.432,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Malta-1500 ml,104,112320
06/10/2025,894584.432,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Lemon up-2250 ml,80.5,70840
05/10/2025,998477.362,T - Jaranwala,A - Jaranwala-I,Juices-Mauj Mango-500 ml,308,295680
05/10/2025,998477.362,T - Jaranwala,A - Jaranwala-I,Cola-1500 ml,208,224640
05/10/2025,998477.362,T - Jaranwala,A - Jaranwala-I,Cola-2250 ml,560,492800
05/10/2025,998477.362,T - Jaranwala,A - Jaranwala-I,Lemon up-1000 ml,165,128700
05/10/2025,998477.362,T - Jaranwala,A - Jaranwala-I,Lemon up-2250 ml,224,197120
05/10/2025,792330.739,T - LASANI TOWN ( FSD-II ),A - Lasani Town,Juices-Mauj Mango-500 ml,154,147840
05/10/2025,792330.739,T - LASANI TOWN ( FSD-II ),A - Lasani Town,Cola-2250 ml,27.5,24200
05/10/2025,792330.739,T - LASANI TOWN ( FSD-II ),A - Lasani Town,Cola-2250 ml,980.5,862840
05/10/2025,208045.987,T - LASANI TOWN ( FSD-II ),A - Lasani Town,Lemon up-300 ml,248,178560
05/10/2025,208045.987,T - LASANI TOWN ( FSD-II ),A - Lasani Town,Lemon up-1500 ml,104,112320
05/10/2025,459943.961,T - Amin Pur Bangla,A - Amin Pur Bangla,Juices-Mauj Mango-500 ml,154,147840
05/10/2025,459943.961,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-300 ml,496,357120
05/10/2025,459943.961,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-2250 ml,112,98560
05/10/2025,601216.001,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-2250 ml,699.5,615560
05/10/2025,601216.001,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-2250 ml,196.5,172920
05/10/2025,1982955.297,T - KHAWAJA GANJ BAZAR,A - Mardan,Cola-2250 ml,2128,1872640
05/10/2025,1982955.297,T - KHAWAJA GANJ BAZAR,A - Mardan,Twister-1500 ml,784,846720
05/10/2025,1118701.584,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-1000 ml,1320,1029600
05/10/2025,1118701.584,T - Tobba Tak Singh,A - Tobba Tak Singh,Lemon up-1000 ml,660,514800
05/10/2025,1052128,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,1568,1379840
06/10/2025,967343.412,T - Takht Bhai,A - Takht Bhai,Twister-1000 ml,183,142740
06/10/2025,967343.412,T - Takht Bhai,A - Takht Bhai,Twister-2250 ml,1008,887040
06/10/2025,967343.412,T - Takht Bhai,A - Takht Bhai,Twister-1000 ml,332,258960
06/10/2025,779701.104,T - Charsada,A - Charsada,Twister-1000 ml,1380,1076400
05/10/2025,1277583.999,T - MARDAN CANTT-2,A - Mardan,Cola-2250 ml,923.5,812680
05/10/2025,1277583.999,T - MARDAN CANTT-2,A - Mardan,Cola-2250 ml,980.5,862840
05/10/2025,751520,T - MARDAN CANTT-2,A - Mardan,Twister-2250 ml,1120,985600
05/10/2025,976976.001,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,784,689920
05/10/2025,976976.001,T - Bhagtanwala,A - Bhagtanwala,Lemon up-2250 ml,672,591360
05/10/2025,75152,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,112,98560
05/10/2025,2423853.432,T - Topi,A - Swabi,Twister-1000 ml,4290,3346200
05/10/2025,992189.659,T - Bhagtanwala,A - Bhagtanwala,Cola-1000 ml,330,257400
05/10/2025,992189.659,T - Bhagtanwala,A - Bhagtanwala,Lemon up-1000 ml,495,386100
05/10/2025,992189.659,T - Bhagtanwala,A - Bhagtanwala,Lemon up-2250 ml,448,394240
05/10/2025,992189.659,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,251.5,221320
05/10/2025,992189.659,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,84.5,74360
05/10/2025,466125.66,T - MARDAN CANTT-2,A - Mardan,Twister-1000 ml,825,643500
05/10/2025,826672,T - MARDAN CANTT-2,A - Mardan,Twister-2250 ml,1232,1084160
05/10/2025,559350.792,T - MARDAN CANTT-2,A - Mardan,Twister-1000 ml,766,597480
05/10/2025,559350.792,T - MARDAN CANTT-2,A - Mardan,Twister-1000 ml,224,174720
05/10/2025,186450.264,T - MARDAN CANTT-2,A - Mardan,Twister-1000 ml,330,257400
05/10/2025,1445732.932,T - Chakdara (Butkhela),A - Timar Garha,Juices-Mauj Mango-500 ml,100,96000
05/10/2025,1445732.932,T - Chakdara (Butkhela),A - Timar Garha,Cola-300 ml,240,172800
05/10/2025,1445732.932,T - Chakdara (Butkhela),A - Timar Garha,Twister-300 ml,240,172800
05/10/2025,1445732.932,T - Chakdara (Butkhela),A - Timar Garha,Twister-1500 ml,751.503,811623.24
05/10/2025,1445732.932,T - Chakdara (Butkhela),A - Timar Garha,Twister-2250 ml,800,704000
05/10/2025,1445732.932,T - Chakdara (Butkhela),A - Timar Garha,Twister-1500 ml,58.497,63176.76
05/10/2025,2237403.168,T - KHAWAJA GANJ BAZAR,A - Mardan,Twister-1000 ml,3960,3088800
05/10/2025,924374.791,T - Swabi,A - Swabi,Twister-1000 ml,990,772200
05/10/2025,924374.791,T - Swabi,A - Swabi,Twister-2250 ml,544,478720
05/10/2025,774664.351,T - Swabi,A - Swabi,Twister-1000 ml,440,343200
05/10/2025,774664.351,T - Swabi,A - Swabi,Twister-2250 ml,784,689920
05/10/2025,1500983.484,T - Charsada,A - Charsada,Cola-1000 ml,55,42900
05/10/2025,1500983.484,T - Charsada,A - Charsada,Twister-1000 ml,448,349440
05/10/2025,1500983.484,T - Charsada,A - Charsada,Twister-1500 ml,520,561600
05/10/2025,1500983.484,T - Charsada,A - Charsada,Twister-1000 ml,1502,1171560
05/10/2025,1176686.028,T - Bara Koh (Isb),A - Islamabad,Cola-1500 ml,1352,1460160
05/10/2025,1176686.028,T - Bara Koh (Isb),A - Islamabad,Lemon up-1500 ml,310,334800
05/10/2025,186450.264,T - Charsada,A - Charsada,Twister-1000 ml,330,257400
05/10/2025,75152,T - Charsada,A - Charsada,Twister-2250 ml,112,98560
05/10/2025,435050.616,T - Charsada,A - Charsada,Cola-1000 ml,770,600600
05/10/2025,628056.001,T - Charsada,A - Charsada,Twister-2250 ml,936,823680
05/10/2025,737729.748,T - Bara Koh (Isb),A - Islamabad,Lemon up-1500 ml,783.832,846538.56
05/10/2025,737729.748,T - Bara Koh (Isb),A - Islamabad,Lemon up-1500 ml,258.168,278821.44
05/10/2025,1476200,T - Charsada,A - Charsada,Cola-2250 ml,560,492800
05/10/2025,1476200,T - Charsada,A - Charsada,Twister-2250 ml,1640,1443200
03/10/2025,1387076.964,T - Takht Bhai,A - Takht Bhai,Twister-1000 ml,2455,1914900
05/10/2025,1751138.424,T - Ambar-Sawabi,A - Swabi,Twister-1000 ml,990,772200
05/10/2025,1751138.424,T - Ambar-Sawabi,A - Swabi,Twister-1500 ml,728,786240
05/10/2025,1751138.424,T - Ambar-Sawabi,A - Swabi,Twister-2250 ml,1008,887040
05/10/2025,2038598.716,T - Nowshera,A - Kushab,Twister-1000 ml,2145,1673100
05/10/2025,2038598.716,T - Nowshera,A - Kushab,Twister-2250 ml,1232,1084160
05/10/2025,1118701.584,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-1000 ml,1485,1158300
05/10/2025,1118701.584,T - Amin Pur Bangla,A - Amin Pur Bangla,Lemon up-1000 ml,165,128700
05/10/2025,1118701.584,T - Amin Pur Bangla,A - Amin Pur Bangla,Twister-1000 ml,330,257400
05/10/2025,1052128,T - Kabal (Sawat),A - Sawat,Twister-2250 ml,676.5,595320
05/10/2025,1052128,T - Kabal (Sawat),A - Sawat,Twister-2250 ml,891.5,784520
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Cola-1000 ml,165,128700
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Cola-1500 ml,104,112320
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Cola-2250 ml,336,295680
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Lemon up-1000 ml,165,128700
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Lemon up-1500 ml,104,112320
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Twister-1000 ml,165,128700
05/10/2025,932754.852,T - Doltala,A - Gujjar Khan,Twister-2250 ml,420,369600
05/10/2025,93799.552,T - Doltala,A - Gujjar Khan,Twister-2250 ml,140,123200
05/10/2025,1304021.846,T - Kabal (Sawat),A - Sawat,Twister-1000 ml,436,340080
05/10/2025,1304021.846,T - Kabal (Sawat),A - Sawat,Twister-1000 ml,1872,1460160
05/10/2025,1098583.386,T - Rawat,A - Rawat,Cola-300 ml,248,178560
05/10/2025,1098583.386,T - Rawat,A - Rawat,Cola-2250 ml,166,146080
05/10/2025,1098583.386,T - Rawat,A - Rawat,Lemon up-300 ml,248,178560
05/10/2025,1098583.386,T - Rawat,A - Rawat,Twister-300 ml,248,178560
05/10/2025,1098583.386,T - Rawat,A - Rawat,Twister-1000 ml,330,257400
05/10/2025,1098583.386,T - Rawat,A - Rawat,Twister-1500 ml,287.503,310503.24
05/10/2025,1098583.386,T - Rawat,A - Rawat,Tin-Cola-250 ml,100,120000
05/10/2025,1098583.386,T - Rawat,A - Rawat,Tin-Lemon up-250 ml,80,96000
05/10/2025,1098583.386,T - Rawat,A - Rawat,Tin-Diet Cola-250 ml,30,36000
05/10/2025,1098583.386,T - Rawat,A - Rawat,Twister-1500 ml,24.497,26456.76
05/10/2025,266266.74,T - Rawat,A - Rawat,Juices-Mauj Mango-500 ml,154,147840
05/10/2025,266266.74,T - Rawat,A - Rawat,Cola-2250 ml,112,98560
05/10/2025,266266.74,T - Rawat,A - Rawat,Lemon up-2250 ml,112,98560
05/10/2025,937970.264,T - CHINIOT-II,A - Chiniot,Cola-1000 ml,49,38220
05/10/2025,937970.264,T - CHINIOT-II,A - Chiniot,Cola-2250 ml,1120,985600
05/10/2025,937970.264,T - CHINIOT-II,A - Chiniot,Cola-1000 ml,281,219180
05/10/2025,1160566.793,T - Swabi,A - Swabi,Twister-1000 ml,990,772200
05/10/2025,1160566.793,T - Swabi,A - Swabi,Twister-2250 ml,896,788480
05/10/2025,328118.999,T - Swabi,A - Swabi,Twister-2250 ml,489,430320
